work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Engineer,206699,US,0,US,M
2022,SE,FT,Data Engineer,99100,US,0,US,M
2022,MI,FT,Analytics Engineer,200000,US,0,US,M
2022,MI,FT,Analytics Engineer,54000,US,0,US,M
2022,EN,FT,Analytics Engineer,130000,US,50,US,L
2022,SE,FT,Data Engineer,100000,US,0,US,L
2022,SE,FT,Data Engineer,80000,US,0,US,L
2022,SE,FT,Data Scientist,100000,US,0,US,L
2022,SE,FT,Data Specialist,221300,US,100,US,L
2022,SE,FT,Data Specialist,148700,US,100,US,L
2022,EN,FT,Machine Learning Engineer,30000,GB,100,GB,L
2022,EN,FT,Data Analyst,28427,FR,50,FR,M
2022,MI,FT,Data Engineer,91652,GB,0,GB,M
2022,MI,FT,Data Engineer,61927,GB,0,GB,M
2022,MI,FT,Data Scientist,61066,DE,100,DE,S
2022,SE,FT,Data Science Manager,249260,US,0,US,M
2022,SE,FT,Data Science Manager,185400,US,0,US,M
2022,SE,FT,Data Engineer,130000,US,100,US,M
2022,MI,FT,Data Scientist,80505,GB,50,GB,M
2022,SE,FT,Data Analyst,128875,US,100,US,M
2022,SE,FT,Data Analyst,93700,US,100,US,M
2022,SE,FT,Machine Learning Engineer,100000,US,100,US,M
2022,SE,FT,Data Analyst,136260,US,100,US,M
2022,SE,FT,Data Analyst,109280,US,100,US,M
2022,SE,FT,Data Scientist,160000,US,100,US,L
2022,SE,FT,Data Scientist,92000,US,100,US,L
2022,MI,FT,Data Engineer,136240,GB,0,GB,M
2022,MI,FT,Data Engineer,105276,GB,0,GB,M
2022,EN,FT,AI Scientist,3078,IN,0,IN,S
2022,EN,FT,Data Engineer,129000,US,100,US,L
2022,EN,FT,Data Engineer,86000,US,100,US,L
2020,EN,FT,Data Engineer,13493,IN,100,IN,L
2022,SE,FT,Data Analyst,100000,US,100,US,L
2022,MI,FT,Data Scientist,25000,TR,50,TR,M
2022,MI,FT,Data Analyst,65161,SG,50,SG,M
2022,MI,FT,AI Scientist,200000,US,100,US,M
2022,EN,FT,Machine Learning Engineer,180000,US,100,US,L
2022,MI,FT,Data Scientist,153000,US,100,US,L
2022,SE,FT,Data Analyst,150075,US,100,US,M
2022,SE,FT,Data Analyst,110925,US,100,US,M
2022,MI,FT,Machine Learning Engineer,22800,EG,100,EG,M
2020,EN,FT,Data Analyst,22809,PT,100,PT,M
2022,EN,FT,Data Analyst,15000,ID,0,ID,L
2022,SE,FT,Data Science Manager,134768,AU,100,AU,L
2022,EN,FT,Machine Learning Engineer,83000,US,0,US,L
2022,MI,FT,Data Engineer,92891,GB,100,GB,M
2022,SE,FT,Data Scientist,186000,US,0,US,M
2022,SE,FT,Data Scientist,148800,US,0,US,M
2022,SE,FT,Data Analyst,112900,US,0,US,M
2022,SE,FT,Data Analyst,90320,US,0,US,M
2022,SE,FT,Machine Learning Engineer,240000,US,0,US,M
2022,SE,FT,Machine Learning Engineer,160000,US,0,US,M
2022,SE,FT,Data Science Manager,300000,US,100,US,M
2022,SE,FT,Data Science Manager,200000,US,100,US,M
2022,MI,FT,Data Engineer,65804,DE,50,DE,S
2022,MI,FT,AI Scientist,200000,IN,100,US,L
2022,MI,FT,Machine Learning Engineer,117662,GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,92891,GB,0,GB,M
2022,MI,FT,AI Scientist,120000,US,0,US,M
2022,SE,FT,Data Analyst,112900,US,100,US,M
2022,SE,FT,Data Analyst,90320,US,100,US,M
2022,SE,FT,Data Analytics Manager,145000,US,100,US,M
2022,SE,FT,Data Analytics Manager,105400,US,100,US,M
2020,EN,FT,Data Scientist,49268,DE,0,DE,S
2022,SE,FT,Data Scientist,215300,US,100,US,L
2022,SE,FT,Data Scientist,158200,US,100,US,L
2022,SE,FT,Data Engineer,209100,US,100,US,L
2022,SE,FT,Data Engineer,154600,US,100,US,L
2022,SE,FT,Data Analyst,115934,US,0,US,M
2022,SE,FT,Data Analyst,81666,US,0,US,M
2022,SE,FT,Data Engineer,155000,US,100,US,M
2022,MI,FT,Machine Learning Engineer,84229,FR,100,DE,M
2022,SE,FT,Data Analyst,164000,US,0,US,M
2022,SE,FT,Data Analyst,132000,US,0,US,M
2022,SE,FT,Data Scientist,123000,US,100,US,M
2022,MI,FT,ETL Developer,52643,GR,0,GR,M
2022,EX,FT,Data Engineer,116073,CA,100,CA,S
2022,SE,FT,Data Engineer,165400,US,100,US,M
2022,SE,FT,Data Engineer,132320,US,100,US,M
2022,SE,FT,Data Architect,208775,US,100,US,M
2022,SE,FT,Data Architect,147800,US,100,US,M
2022,SE,FT,Data Engineer,136994,US,100,US,M
2022,SE,FT,Data Engineer,101570,US,100,US,M
2022,EX,FT,Machine Learning Engineer,76967,IN,50,IN,L
2022,EN,FT,Machine Learning Engineer,35298,GB,100,GB,L
2022,SE,FT,Data Engineer,183600,US,100,US,L
2022,SE,FT,Data Engineer,100800,US,100,US,L
2022,MI,FT,Data Analyst,49542,GB,100,GB,M
2022,MI,FT,Data Analyst,37156,GB,100,GB,M
2022,MI,FT,Data Analyst,42114,ES,100,ES,M
2022,MI,FT,Data Analyst,31586,ES,100,ES,M
2022,MI,FT,Data Analyst,42114,GR,100,GR,M
2022,MI,FT,Data Analyst,31586,GR,100,GR,M
2022,MI,FT,Data Engineer,74313,GB,100,GB,M
2022,SE,FT,Data Scientist,215300,US,0,US,L
2022,SE,FT,Data Scientist,140400,US,0,US,L
2022,MI,FT,Data Engineer,63172,ES,100,ES,M
2022,MI,FT,Data Engineer,47379,ES,100,ES,M
2022,SE,FT,Data Scientist,260000,US,100,US,M
2022,MI,FT,Data Scientist,68120,GB,0,GB,M
2022,MI,FT,Data Scientist,43349,GB,0,GB,M
2022,MI,FT,Data Engineer,63172,GR,100,GR,M
2022,MI,FT,Data Engineer,47379,GR,100,GR,M
2022,MI,FT,Data Engineer,55734,GB,100,GB,M
2021,MI,FT,Machine Learning Engineer,51064,IT,50,IT,L
2022,SE,FT,Data Science Engineer,60000,AR,100,MX,L
2022,MI,FT,Data Engineer,82900,US,0,US,M
2022,MI,FT,Data Engineer,63900,US,0,US,M
2022,MI,FT,Machine Learning Engineer,160000,US,100,US,L
2022,MI,FT,Machine Learning Engineer,112300,US,100,US,L
2022,MI,FT,Data Science Manager,241000,US,100,US,M
2022,MI,FT,Data Science Manager,159000,US,100,US,M
2022,SE,FT,Data Scientist,80000,US,0,US,M
2022,MI,FT,Data Analyst,58000,US,0,US,S
2022,SE,FT,Data Engineer,136000,US,0,US,M
2022,SE,FT,Data Engineer,108800,US,0,US,M
2022,EX,FT,Data Engineer,242000,US,100,US,M
2022,EX,FT,Data Engineer,200000,US,100,US,M
2022,MI,FT,Data Scientist,61927,GB,0,GB,M
2022,MI,FT,Data Scientist,37156,GB,0,GB,M
2022,MI,FT,Data Engineer,49542,GB,0,GB,M
2022,SE,FT,Data Scientist,165220,US,100,US,M
2022,SE,FT,Data Scientist,120160,US,100,US,M
2022,SE,FT,Data Analyst,124190,US,100,US,M
2022,SE,FT,Data Engineer,181940,US,0,US,M
2022,SE,FT,Data Engineer,132320,US,0,US,M
2022,SE,FT,Data Engineer,220110,US,0,US,M
2022,SE,FT,Data Engineer,160080,US,0,US,M
2022,SE,FT,Data Scientist,180000,US,0,US,L
2022,SE,FT,Data Scientist,120000,US,0,US,L
2022,MI,FT,Data Analyst,126500,US,0,US,M
2022,MI,FT,Data Analyst,106260,US,0,US,M
2022,SE,FT,Data Analyst,116000,US,0,US,M
2022,SE,FT,Data Analyst,155000,US,100,US,M
2022,SE,FT,Data Analyst,120600,US,100,US,M
2022,MI,FT,Data Scientist,130000,US,0,US,M
2022,MI,FT,Data Scientist,90000,US,0,US,M
2022,MI,FT,Data Engineer,170000,US,100,US,M
2022,MI,FT,Data Engineer,150000,US,100,US,M
2022,SE,FT,Data Analyst,102100,US,100,US,M
2022,SE,FT,Data Analyst,84900,US,100,US,M
2022,SE,FT,Data Scientist,136620,US,100,US,M
2022,SE,FT,Data Scientist,99360,US,100,US,M
2022,SE,FT,Data Scientist,111469,GB,0,GB,M
2022,SE,FT,Data Scientist,99084,GB,0,GB,M
2022,SE,FT,Data Scientist,146000,US,100,US,M
2022,EN,FT,Data Engineer,43349,GB,100,GB,M
2022,EX,FT,Data Analyst,130000,US,100,US,M
2022,EX,FT,Data Analyst,110000,US,100,US,M
2022,SE,FT,Data Analyst,170000,US,100,US,M
2022,SE,FT,Data Science Manager,161342,US,100,US,M
2022,SE,FT,Data Science Manager,137141,US,100,US,M
2022,SE,FT,Data Scientist,167000,US,100,US,M
2022,SE,FT,Data Engineer,74313,GB,0,GB,M
2022,SE,FT,Data Engineer,61927,GB,0,GB,M
2022,SE,FT,Data Scientist,211500,US,100,US,M
2022,SE,FT,Data Scientist,138600,US,100,US,M
2022,SE,FT,Data Architect,192400,CA,100,CA,M
2022,SE,FT,Data Architect,90700,CA,100,CA,M
2022,SE,FT,Data Analyst,130000,CA,100,CA,M
2022,SE,FT,Data Analyst,61300,CA,100,CA,M
2022,SE,FT,Data Engineer,160000,US,0,US,L
2022,SE,FT,Data Engineer,113000,US,0,US,L
2022,SE,FT,Data Scientist,150000,US,0,US,M
2022,SE,FT,Data Scientist,95550,US,0,US,M
2022,MI,FT,Data Analyst,167000,US,100,US,M
2022,MI,FT,Data Analyst,115500,US,100,US,M
2022,SE,FT,Data Engineer,243900,US,100,US,M
2022,SE,FT,Data Engineer,156600,US,100,US,M
2022,SE,FT,Data Analyst,136600,US,100,US,M
2022,SE,FT,Data Engineer,128875,US,100,US,M
2022,SE,FT,Data Engineer,93700,US,100,US,M
2022,EX,FT,Head of Data Science,224000,US,100,US,M
2022,EX,FT,Head of Data Science,167875,US,100,US,M
2022,EX,FT,Analytics Engineer,175000,US,100,US,M
2022,EX,FT,Analytics Engineer,135000,US,100,US,M
2022,SE,FT,Data Scientist,205300,US,0,US,L
2022,SE,FT,Data Scientist,176000,US,100,US,M
2022,SE,FT,Data Engineer,200100,US,100,US,M
2022,SE,FT,Data Engineer,70500,US,0,US,M
2022,SE,FT,Data Engineer,54000,US,0,US,M
2022,SE,FT,Data Scientist,205300,US,0,US,M
2022,SE,FT,Data Scientist,140400,US,0,US,M
2022,SE,FT,Analytics Engineer,205300,US,0,US,M
2022,SE,FT,Analytics Engineer,184700,US,0,US,M
2022,SE,FT,Data Engineer,175100,US,100,US,M
2022,SE,FT,Data Engineer,140250,US,100,US,M
2022,SE,FT,Data Analyst,116150,US,100,US,M
2022,SE,FT,Data Analyst,99050,US,100,US,M
2022,MI,FT,Data Analyst,85000,CA,0,CA,M
2022,MI,FT,Data Analyst,75000,CA,0,CA,M
2022,SE,FT,Machine Learning Engineer,214000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,192600,US,100,US,M
2022,SE,FT,Data Architect,266400,US,100,US,M
2022,SE,FT,Data Architect,213120,US,100,US,M
2022,MI,FT,Data Scientist,141300,US,0,US,M
2022,MI,FT,Data Scientist,102100,US,0,US,M
2022,MI,FT,Data Engineer,206699,US,0,US,M
2022,MI,FT,Data Engineer,99100,US,0,US,M
2022,SE,FT,Data Engineer,110500,US,100,US,M
2022,MI,FT,Data Analyst,61927,GB,0,GB,M
2022,MI,FT,Data Analyst,43349,GB,0,GB,M
2022,SE,FT,Data Analyst,80000,US,100,US,M
2022,SE,FT,Data Analyst,60000,US,100,US,M
2022,SE,FT,Data Architect,192564,US,100,US,M
2022,SE,FT,Data Architect,144854,US,100,US,M
2022,SE,FT,Data Scientist,230000,US,100,US,M
2022,SE,FT,Data Scientist,150000,US,100,US,M
2022,SE,FT,Data Analytics Manager,150260,US,100,US,M
2022,SE,FT,Data Analytics Manager,109280,US,100,US,M
2022,SE,FT,Data Analyst,150000,US,100,US,M
2022,MI,FT,Data Scientist,160000,US,100,US,M
2022,MI,FT,Data Scientist,130000,US,100,US,M
2022,EN,FT,Data Analyst,67000,CA,0,CA,M
2022,EN,FT,Data Analyst,52000,CA,0,CA,M
2022,SE,FT,Data Analyst,129000,US,0,US,M
2022,SE,FT,Data Scientist,210000,US,100,US,M
2022,SE,FT,Data Analyst,69000,US,100,US,M
2022,SE,FT,Data Engineer,25000,US,100,US,M
2022,SE,FT,Data Analyst,126500,US,100,US,M
2022,SE,FT,Data Analyst,106260,US,100,US,M
2022,SE,FT,Data Engineer,220110,US,100,US,M
2022,SE,FT,Data Engineer,160080,US,100,US,M
2022,SE,FT,Data Analyst,105000,US,100,US,M
2022,MI,FT,Data Analyst,135000,US,100,US,M
2022,MI,FT,Data Analyst,50000,US,100,US,M
2022,SE,FT,Data Scientist,220000,US,100,US,M
2022,MI,FT,Data Scientist,173397,GB,0,GB,M
2022,MI,FT,Data Scientist,86698,GB,0,GB,M
2022,SE,FT,Machine Learning Engineer,220000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,120000,US,100,US,M
2022,MI,FT,Data Scientist,200000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,120000,AE,100,AE,S
2022,SE,FT,Machine Learning Engineer,65000,AE,100,AE,S
2022,EX,FT,Data Engineer,324000,US,100,US,M
2022,EX,FT,Data Engineer,216000,US,100,US,M
2022,SE,FT,Data Scientist,185100,US,100,US,M
2022,SE,FT,Data Scientist,104890,US,100,US,M
2022,MI,FT,Machine Learning Engineer,77382,CA,100,CA,M
2020,SE,FT,Machine Learning Engineer,117104,CA,50,CA,L
2022,EX,FT,Director of Data Science,193455,CA,50,CA,L
2022,MI,FT,Machine Learning Engineer,120000,US,100,US,S
2022,MI,FT,NLP Engineer,35988,US,50,US,L
2022,MI,FT,Data Analyst,17959,IN,100,IN,M
2022,MI,FT,Data Scientist,30787,IN,100,IN,L
2022,MI,FT,Machine Learning Engineer,55802,PT,50,PT,L
2022,MI,PT,Data Engineer,52643,DE,50,DE,L
2022,EN,FT,Data Scientist,17959,IN,100,IN,M
2022,MI,FT,Machine Learning Engineer,75000,BO,100,US,L
2022,MI,FT,Data Scientist,157000,US,100,US,L
2022,MI,FT,Data Analyst,69643,CA,50,CA,L
2022,EN,FT,Data Engineer,65000,US,100,US,S
2022,SE,FT,Machine Learning Engineer,68436,IE,100,IE,S
2021,MI,FT,Data Scientist,109000,US,50,US,L
2022,MI,FT,Data Scientist,68096,CA,100,CA,M
2022,EN,FT,Computer Vision Engineer,10000,PT,100,LU,M
2022,MI,FT,Data Analyst,20000,GR,100,GR,S
2021,SE,FT,Head of Data,102839,SI,100,SI,L
2022,SE,FT,Head of Data,200000,MY,100,US,M
2022,EN,FT,Data Scientist,51459,CA,100,CA,L
2022,MI,FT,Machine Learning Engineer,84491,AU,100,AU,L
2022,EN,FT,Data Scientist,40000,JP,100,MY,L
2022,MI,FT,Head of Data,31586,EE,100,EE,S
2022,SE,FT,Machine Learning Engineer,60013,NL,100,NL,L
2020,EN,FT,Data Engineer,54742,PK,100,DE,L
2022,SE,FT,Research Scientist,89494,FR,50,FR,L
2022,EN,FT,Data Scientist,83793,AU,50,AU,M
2022,SE,FT,Data Scientist,165000,US,100,US,M
2022,MI,FT,Machine Learning Engineer,153000,US,50,US,M
2022,SE,FT,Data Scientist,100000,BR,100,US,M
2022,SE,FT,Machine Learning Engineer,77382,CA,100,CA,M
2022,MI,FT,Data Scientist,33681,PL,100,PL,L
2022,MI,FT,Data Analyst,75000,CA,100,CA,S
2020,MI,FT,Data Analyst,20000,HN,0,HN,S
2022,EN,CT,Machine Learning Engineer,30533,TN,100,CZ,M
2021,MI,FT,Research Scientist,69999,CZ,50,CZ,L
2022,EN,FT,Data Engineer,55591,PK,100,DE,M
2022,MI,FT,Research Scientist,62119,AT,0,AT,L
2022,SE,FT,Data Science Manager,152500,US,100,US,M
2022,EN,FT,Research Scientist,120000,US,100,US,L
2022,MI,FT,Data Scientist,135000,US,100,US,L
2022,SE,FT,Data Analytics Lead,405000,US,100,US,L
2021,SE,FT,Data Engineer,150000,US,0,US,L
2021,SE,FT,Data Science Manager,240000,US,0,US,L
2021,MI,FT,Data Analyst,135000,US,100,US,L
2021,EN,FT,Data Scientist,80000,US,100,US,M
2022,SE,FT,Data Scientist,380000,US,100,US,L
2022,MI,FT,Data Scientist,120221,CH,0,CH,L
2022,SE,FT,Data Scientist,177000,US,100,US,L
2022,MI,FT,Data Engineer,65278,FR,100,FR,M
2022,MI,FT,Data Scientist,48000,RU,100,US,S
2022,EN,FT,Data Analytics Engineer,20000,PK,0,PK,M
2021,SE,FT,Data Scientist,220000,US,0,US,L
2021,MI,FT,Machine Learning Engineer,77364,JP,50,JP,S
2021,MI,FT,Machine Learning Engineer,63711,JP,50,JP,S
2022,EN,FT,Computer Vision Software Engineer,150000,AU,100,AU,S
2021,MI,FT,Data Analyst,90000,US,100,US,M
2022,MI,FL,Data Scientist,100000,CA,100,US,M
2021,EN,FT,Data Scientist,100000,US,0,US,S
2022,EN,PT,Data Scientist,100000,DZ,50,DZ,M
2022,SE,FT,Research Scientist,144000,US,50,US,L
2022,SE,FT,Data Scientist,155825,DE,100,DE,M
2021,SE,FT,Computer Vision Engineer,24000,BR,100,BR,M
2021,MI,FT,Machine Learning Engineer,38400,VN,100,US,M
2022,EN,FT,Data Analyst,100000,US,50,US,L
2021,MI,FT,Data Scientist,82500,US,100,US,S
2021,EN,FT,Data Scientist,49646,FR,50,FR,M
2021,SE,FT,Data Scientist,40570,IN,50,IN,L
2022,EN,FT,Data Engineer,120000,US,100,US,M
2022,SE,FT,Machine Learning Engineer,84229,DE,0,DE,M
2021,EN,FT,Machine Learning Engineer,20000,IN,100,IN,S
2022,EN,FT,Computer Vision Engineer,125000,US,0,US,M
2021,MI,FT,Data Scientist,9466,IN,0,IN,S
2021,SE,FT,Machine Learning Engineer,120000,US,50,US,S
2021,EN,PT,Data Analyst,10354,ES,50,ES,M
2021,EN,FT,Data Scientist,110037,GB,0,GB,L
2022,EN,FT,Machine Learning Engineer,21057,PT,100,PT,L
2021,EN,FT,Data Analyst,50000,US,100,US,M
2021,SE,FT,Data Engineer,200000,US,100,US,M
2021,MI,FT,Data Engineer,60000,ES,50,RO,M
2021,MI,FT,Data Engineer,200000,US,100,US,L
2021,EN,FT,Machine Learning Engineer,100000,IQ,50,IQ,S
2021,MI,FT,Data Engineer,100000,US,100,US,L
2021,SE,FT,Machine Learning Engineer,82744,BE,50,BE,M
2020,MI,FT,Data Engineer,59303,DE,100,DE,S
2021,MI,FT,Research Scientist,62649,FR,50,FR,M
2021,MI,FT,Data Engineer,82528,GB,100,GB,L
2021,MI,FT,Data Architect,170000,US,100,US,L
2021,MI,FT,Data Architect,150000,US,100,US,L
2021,EN,FT,Data Analyst,55000,US,50,US,S
2021,EX,FT,Director of Data Science,250000,US,0,US,L
2021,EN,FT,Data Engineer,80000,US,100,US,L
2020,EN,FT,Data Engineer,70000,US,100,US,L
2021,EX,FT,Director of Data Science,130026,DE,50,DE,M
2021,EN,FT,Data Science Consultant,63831,DE,50,DE,L
2020,SE,FT,Data Scientist,68428,GR,100,US,L
2021,EX,FT,Head of Data Science,85000,RU,0,RU,M
2021,EX,FT,Head of Data,230000,RU,50,RU,L
2021,EN,FT,Machine Learning Engineer,125000,US,100,US,S
2021,SE,FT,Data Analytics Manager,120000,US,100,US,M
2020,MI,FT,Research Scientist,450000,US,0,US,M
2020,MI,FT,Data Analyst,46759,FR,50,FR,L
2020,MI,FT,Data Engineer,74130,AT,50,AT,L
2021,SE,FT,Data Science Engineer,127221,CA,50,CA,L
2021,SE,FT,Data Science Manager,144000,US,100,US,L
2021,EN,FT,Data Scientist,13400,UA,100,UA,L
2021,MI,FT,Data Scientist,75774,CA,100,CA,L
2021,MI,FT,Data Scientist,150000,US,100,US,M
2020,MI,FT,Data Science Consultant,103000,US,100,US,L
2021,SE,FT,Data Engineer,153000,US,100,US,L
2021,MI,FT,Data Engineer,90000,US,100,US,L
2021,EN,FT,Data Analyst,90000,US,100,US,S
2021,EN,FT,Data Analyst,60000,US,100,US,S
2021,MI,FT,Data Scientist,50000,NG,100,NG,L
2021,EN,PT,AI Scientist,12000,PK,100,US,M
2021,MI,PT,3D Computer Vision Researcher,5409,IN,50,IN,M
2021,MI,CT,Machine Learning Engineer,270000,US,100,US,L
2021,MI,FT,Data Scientist,54238,GB,50,CA,L
2021,MI,FT,Machine Learning Engineer,47282,ES,100,ES,S
2021,EX,FT,Director of Data Science,153667,IT,100,PL,L
2021,MI,FT,Data Engineer,28476,PL,100,PL,L
2021,MI,FT,Data Analytics Engineer,110000,US,100,US,L
2021,EN,FT,Research Scientist,82528,GB,50,GB,L
2020,EN,FT,Machine Learning Engineer,250000,US,50,US,L
2021,EN,FT,Data Analyst,59102,FR,50,FR,M
2021,SE,FT,Data Analyst,80000,BG,100,US,S
2020,EN,FT,Data Analyst,10000,NG,100,NG,S
2020,EN,FT,Machine Learning Engineer,138000,US,100,US,S
2021,MI,FT,Data Engineer,140000,US,100,US,L
2021,SE,FT,Data Analytics Engineer,79197,DE,100,DE,L
2021,SE,FT,Data Analyst,170000,US,100,US,L
2021,EN,FT,Data Analyst,80000,US,100,US,M
2020,MI,FT,Data Scientist,45760,PH,100,US,S
2021,MI,FT,Data Analyst,100000,US,100,US,M
2021,SE,FT,Data Scientist,53192,FR,50,FR,L
2021,EX,FT,Head of Data,235000,US,100,US,L
2021,EX,FT,Data Analyst,150000,IN,100,US,L
2020,EX,FT,Data Engineer,79833,ES,50,ES,L
2021,EN,FT,Machine Learning Engineer,225000,US,100,US,L
2021,EN,FT,Data Science Consultant,76833,DE,100,DE,S
2020,MI,FT,Machine Learning Engineer,50180,PT,0,PT,M
2021,SE,FT,Data Analyst,88654,GR,100,DK,L
2021,SE,FT,Data Engineer,103160,GB,100,GB,S
2021,SE,FT,Data Engineer,113476,GB,100,GB,M
2021,SE,FT,Machine Learning Engineer,94564,DE,50,DE,L
2021,EN,FT,Data Engineer,30428,IN,100,IN,L
2021,SE,FT,Data Engineer,150000,US,100,US,M
2021,SE,FT,Data Engineer,115000,US,100,US,S
2021,MI,FT,Research Scientist,187442,CA,100,CA,L
2021,MI,FT,Data Analyst,51519,GB,50,GB,L
2020,MI,FT,Data Engineer,106000,US,100,US,L
2020,MI,FT,Data Engineer,112872,GB,50,GB,L
2021,MI,FT,Data Analyst,36259,HU,50,US,L
2021,SE,FT,Data Engineer,150000,US,100,US,L
2020,EN,PT,Machine Learning Engineer,15966,DE,100,DE,S
2021,MI,FT,Computer Vision Software Engineer,95746,DE,100,US,S
2021,EN,FT,Computer Vision Software Engineer,70000,US,100,US,M
2021,MI,FT,Data Analyst,450000,US,100,US,L
2020,MI,FT,Data Scientist,76958,GB,100,GB,S
2021,MI,FT,Data Engineer,89294,SG,50,SG,L
2021,EN,FT,Data Scientist,29751,IN,50,IN,L
2021,SE,FT,Data Engineer,276000,US,0,US,L
2020,SE,FT,Data Engineer,188000,US,100,US,L
2021,SE,FT,Data Engineer,160000,BR,100,US,S
2020,MI,FT,Data Scientist,105000,US,100,US,L
2021,SE,FT,Data Engineer,174000,US,100,US,L
2021,MI,FT,Data Analyst,93000,US,100,US,L
2021,EN,FT,Data Scientist,28399,IN,100,IN,M
2021,SE,FT,Research Scientist,60757,PT,50,PT,L
2021,EN,FT,Data Scientist,90000,US,100,US,S
2020,MI,FT,Data Engineer,70139,FR,50,FR,L
2020,EN,FT,Data Analyst,6072,IN,0,IN,S
2020,SE,FT,Data Engineer,33511,MX,0,MX,S
2021,SE,FT,Data Analyst,170000,US,100,US,M
2021,SE,FT,Data Engineer,96282,GB,50,GB,L
2021,MI,FT,Data Engineer,12103,TR,0,TR,M
2021,EN,FT,Data Scientist,36643,FR,50,FR,L
2021,MI,FT,Data Engineer,72212,GB,50,GB,L
2020,EN,FT,Data Analyst,91000,US,100,US,L
2021,SE,FT,Big Data Architect,99703,CA,50,CA,M
2021,SE,FT,Data Scientist,165000,US,100,US,L
2021,MI,FT,Data Analyst,80000,US,100,US,L
2021,SE,FT,Data Scientist,103691,CA,100,CA,L
2021,EN,FT,Data Engineer,21637,IN,50,IN,M
2020,EN,FT,Research Scientist,42000,NL,50,NL,L
2020,MI,FT,Data Scientist,115000,AE,0,AE,L
2021,MI,FT,Research Scientist,63810,CA,100,CA,M
2020,SE,FT,Machine Learning Engineer,260000,JP,0,JP,S
2021,MI,FT,Head of Data Science,110000,US,0,US,S
2021,MI,FT,Data Architect,180000,US,100,US,L
2021,SE,FT,Data Analyst,200000,US,100,US,L
2020,SE,FT,Data Engineer,109024,GB,50,GB,M
2021,SE,FT,Data Engineer,200000,US,100,US,L
2021,SE,FT,Machine Learning Engineer,256000,US,100,US,S
2021,MI,FT,Data Engineer,110000,US,100,US,L
2020,MI,FT,Data Scientist,79833,DE,0,DE,L
2021,EN,FT,Data Engineer,72500,US,100,US,L
2021,SE,FT,Machine Learning Engineer,185000,US,50,US,L
2021,MI,PT,Data Engineer,69741,NL,100,NL,L
2021,EN,FT,Research Scientist,100000,JE,0,CN,L
2021,MI,FT,Data Engineer,112000,US,100,US,L
2020,SE,FT,Machine Learning Engineer,150000,US,50,US,L
2021,SE,FT,Data Scientist,20171,TR,50,TR,L
2021,SE,FT,AI Scientist,55000,ES,100,ES,L
2021,EN,FT,Data Scientist,58000,US,50,US,L
2021,EN,FT,Data Scientist,100000,US,100,US,M
2021,SE,FT,Data Scientist,77684,FR,50,FR,M
2021,EN,FT,Machine Learning Engineer,85000,NL,100,DE,S
2021,EN,FT,Data Science Consultant,76833,DE,0,DE,L
2021,SE,CT,Data Scientist,105000,US,100,US,M
2020,EN,FT,Data Analyst,72000,US,100,US,L
2021,EN,FT,Data Engineer,65013,DE,50,DE,M
2021,MI,FT,Data Engineer,28016,TR,100,TR,M
2021,MI,FT,Data Engineer,111775,US,0,US,M
2021,MI,FT,Data Engineer,93150,US,0,US,M
2021,SE,FT,Data Engineer,160000,PR,50,US,S
2021,MI,FT,Data Scientist,25532,RS,100,DE,S
2021,SE,FT,Machine Learning Engineer,66265,IN,0,IN,L
2021,MI,FT,Data Scientist,16904,IN,100,IN,S
2021,SE,FT,Data Analyst,63831,DE,50,DE,L
2020,SE,FT,Data Scientist,190000,US,100,US,S
2021,EX,FT,Director of Data Science,141846,DE,0,DE,L
2021,EN,FT,Data Engineer,16228,IN,100,IN,L
2021,SE,FT,Data Analyst,71786,CA,100,CA,M
2020,MI,FT,Data Scientist,35735,HU,50,HU,L
2021,SE,FT,Data Scientist,135000,US,0,US,L
2021,EN,FT,Machine Learning Engineer,24823,DE,50,DE,M
2021,SE,FT,Data Science Manager,54094,IN,50,US,L
2021,SE,FT,Machine Learning Engineer,24342,IN,100,IN,L
2021,EN,FT,Data Analyst,9272,KE,100,KE,S
2021,MI,FT,Data Scientist,147000,US,50,US,L
2021,SE,FT,Research Scientist,96113,CA,50,CA,L
2021,SE,FT,Data Science Manager,174000,US,100,US,L
2020,MI,FT,Data Analyst,135000,US,100,US,L
2021,EN,FT,Machine Learning Engineer,21844,CO,50,CO,M
2020,SE,FT,Data Engineer,125000,NZ,50,NZ,S
2020,EN,FT,Data Scientist,51321,FR,0,FR,S
2020,MI,FT,Data Scientist,40481,IN,0,IN,L
2021,EX,FT,Data Science Consultant,69741,FR,100,ES,S
2021,SE,FT,Data Analytics Engineer,50000,VN,100,GB,M
2021,MI,FT,Data Engineer,4000,IR,100,IR,M
2020,EN,FT,Data Scientist,39916,FR,0,FR,M
2020,MI,FT,Data Analyst,87000,US,100,US,L
2021,MI,FT,Data Engineer,26005,RO,0,US,L
2021,MI,FT,Data Scientist,90734,DE,50,DE,L
2021,MI,FT,Data Engineer,22611,IN,0,IN,L
2021,MI,FT,Data Scientist,5679,IN,100,US,S
2021,EN,FT,Machine Learning Engineer,81000,US,50,US,S
